epoch,reward,delivered,quantile,trajectories
36,-147.36,68,0.6,300
37,-160.33,63,0.6,300
38,-198.68,56,0.6,300
39,-200.9,56,0.6,300
40,-148.64,66,0.6,300
41,-192.19,56,0.6,300
42,-163.64,59,0.6,300
43,-200.77,53,0.6,300
44,-168.7,61,0.6,300
45,-187.14,56,0.6,300
46,-174.34,57,0.6,300
47,-169.71,58,0.6,300
48,-180.81,55,0.6,300
49,-192.62,52,0.6,300
50,-152.55,62,0.6,300
51,-190.97,54,0.6,300
52,-172.9,59,0.6,300
53,-192.4,54,0.6,300
54,-193.6,55,0.6,300
55,-137.19,67,0.6,300
56,-142.18,66,0.6,300
57,-151.51,62,0.6,300
58,-145.15,65,0.6,300
59,-206.9,50,0.6,300
60,-179.57,56,0.6,300
61,-181.19,58,0.6,300
62,-174.6,59,0.6,300
63,-212.32,47,0.6,300
64,-200.54,51,0.6,300
65,-181.98,55,0.6,300
66,-189.87,54,0.6,300
67,-189.91,54,0.6,300
68,-207.37,50,0.6,300
69,-141.24,66,0.6,300
70,-139.85,69,0.6,300
71,-153.91,63,0.6,300
72,-200.93,52,0.6,300
73,-173.13,58,0.6,300
74,-172.69,60,0.6,300
75,-205.87,52,0.6,300
76,-178.45,56,0.6,300
77,-162.25,63,0.6,300
78,-194.45,52,0.6,300
79,-165.59,60,0.6,300
80,-175.42,58,0.6,300
81,-208.61,51,0.6,300
82,-184.23,54,0.6,300
83,-196.04,52,0.6,300
84,-211.81,48,0.6,300
85,-185.82,55,0.6,300
86,-174.87,56,0.6,300
87,-199.18,51,0.6,300
88,-200.8,50,0.6,300
89,-196.37,52,0.6,300
90,-227.16,47,0.6,300
91,-224.41,45,0.6,300
92,-234.27,43,0.6,300
93,-213.39,47,0.6,300
94,-212.01,50,0.6,300
95,-177.8,57,0.6,300
96,-168.55,55,0.6,300
97,-220.9,48,0.6,300
98,-216.53,46,0.6,300
99,-171.44,57,0.6,300
0,-348.61,2,0.6,1000
1,-290.83,9,0.6,1000
2,-244.42,9,0.6,1000
3,-201.73,19,0.6,1000
4,-161.85,37,0.6,1000
5,-108.23,58,0.6,1000
6,-55.53,98,0.6,1000
7,-39.62,96,0.6,1000
8,-17.74,99,0.6,1000
9,-15.85,98,0.6,1000
10,-28.94,97,0.6,1000
11,-42.76,96,0.6,1000
12,-81.41,90,0.6,1000
13,-83.68,88,0.6,1000
14,-130.8,78,0.6,1000
15,-47.74,93,0.6,1000
16,-109.67,78,0.6,1000
17,-110.6,79,0.6,1000
18,-90.22,86,0.6,1000
19,-111.03,83,0.6,1000
20,-161.18,73,0.6,1000
21,-48.55,94,0.6,1000
22,-54.04,92,0.6,1000
23,-114.94,79,0.6,1000
24,-160.23,71,0.6,1000
25,-60.37,93,0.6,1000
26,-71.97,87,0.6,1000
27,-81.33,87,0.6,1000
28,-163.73,67,0.6,1000
29,-41.03,96,0.6,1000
30,-112.83,79,0.6,1000
31,-87.72,84,0.6,1000
32,-93.71,83,0.6,1000
33,-139.01,75,0.6,1000
34,-146.68,73,0.6,1000
35,-44.51,95,0.6,1000
36,-65.86,87,0.6,1000
37,-125.47,77,0.6,1000
38,-96.58,84,0.6,1000
39,-56.19,91,0.6,1000
40,-132.76,75,0.6,1000
41,-45.63,93,0.6,1000
42,-77.55,89,0.6,1000
43,-118.07,79,0.6,1000
44,-98.78,83,0.6,1000
45,-86.62,86,0.6,1000
46,-106.11,82,0.6,1000
47,-140.86,79,0.6,1000
48,-85.42,84,0.6,1000
49,-159.51,74,0.6,1000
50,-73.36,89,0.6,1000
51,-90.66,83,0.6,1000
52,-125.91,77,0.6,1000
53,-36.52,99,0.6,1000
54,-98.47,86,0.6,1000
55,-95.77,83,0.6,1000
56,-138.24,82,0.6,1000
57,-108.84,86,0.6,1000
58,-107.44,81,0.6,1000
59,-75.34,87,0.6,1000
60,-100.02,83,0.6,1000
61,-99.1,81,0.6,1000
62,-52.5,92,0.6,1000
63,-98.67,82,0.6,1000
64,-153.96,73,0.6,1000
65,-29.13,97,0.6,1000
66,-48.96,95,0.6,1000
67,-125.9,81,0.6,1000
68,-104.77,83,0.6,1000
69,-105.91,82,0.6,1000
70,-99.85,86,0.6,1000
71,-78.03,89,0.6,1000
72,-87.91,88,0.6,1000
73,-122.84,78,0.6,1000
74,-166.2,70,0.6,1000
75,-40.89,94,0.6,1000
76,-113.97,82,0.6,1000
77,-102.53,83,0.6,1000
78,-170.89,71,0.6,1000
79,-56.56,92,0.6,1000
80,-98.42,83,0.6,1000
81,-129.29,78,0.6,1000
82,-168.03,72,0.6,1000
83,-39.22,96,0.6,1000
84,-41.48,97,0.6,1000
85,-158.14,70,0.6,1000
86,-53.36,92,0.6,1000
87,-79.96,87,0.6,1000
88,-144.55,71,0.6,1000
89,-54.15,94,0.6,1000
90,-96.23,82,0.6,1000
91,-103.49,82,0.6,1000
92,-100.65,82,0.6,1000
93,-102.34,83,0.6,1000
94,-95.32,82,0.6,1000
95,-109.36,82,0.6,1000
96,-153.52,74,0.6,1000
97,-54.02,92,0.6,1000
98,-123.69,79,0.6,1000
99,-135.2,78,0.6,1000
0,-338.56,2,0.6,3000
1,-302.15,6,0.6,3000
2,-259.72,13,0.6,3000
3,-202.75,24,0.6,3000
4,-141.27,55,0.6,3000
5,-99.7,82,0.6,3000
6,-50.48,100,0.6,3000
7,-22.05,100,0.6,3000
8,-6.79,100,0.6,3000
9,2.02,100,0.6,3000
10,-0.56,100,0.6,3000
11,-18.83,98,0.6,3000
12,-60.41,91,0.6,3000
13,-124.05,79,0.6,3000
14,-77.07,87,0.6,3000
15,-109.9,81,0.6,3000
16,-105.15,81,0.6,3000
17,-109.52,81,0.6,3000
18,-76.14,91,0.6,3000
19,-72.71,88,0.6,3000
20,-95.8,81,0.6,3000
21,-98.82,84,0.6,3000
22,-128.2,74,0.6,3000
23,-105.06,81,0.6,3000
24,-176.0,67,0.6,3000
25,-28.34,97,0.6,3000
26,-50.75,91,0.6,3000
27,-86.78,83,0.6,3000
28,-140.27,75,0.6,3000
29,-12.57,99,0.6,3000
30,-63.36,90,0.6,3000
31,-138.58,79,0.6,3000
32,-16.57,99,0.6,3000
33,-67.12,90,0.6,3000
34,-107.2,81,0.6,3000
35,-145.41,70,0.6,3000
36,-16.78,98,0.6,3000
37,-39.96,94,0.6,3000
